id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19892423,Sunsets on the Tobin,35482917,Jessica,,East Boston,42.38170040136044,-71.04116357097855,Private room,100,1,0,,,1,0
19893604,Unique spacious apt in the South End,2441542,Justin,,South End,42.34022024557412,-71.06479469966668,Entire home/apt,200,2,1,2018-04-17,1,1,6
19904967,Penthouse suite in historic Beacon Hill,140952422,Evan And Sabrina,,Beacon Hill,42.356583257103836,-71.07149930893803,Entire home/apt,200,1,3,2018-01-01,0.34,1,27
19905365,3/1 Newly Furnished Condo By Public Transit (21D3),3594203,Shawn,,Roxbury,42.31846732957701,-71.0731209060321,Entire home/apt,149,1,37,2018-05-03,3.80,14,287
19909329,2R Boston downtn shiny 2BR Apt perfect 4 tour/biz,90527363,Haiying,,Chinatown,42.348917413387284,-71.06229025999848,Entire home/apt,179,1,13,2018-05-04,1.29,12,55
19910241,Cozy guest room. Awesome location!!!,43074370,Leontios,,Jamaica Plain,42.30821446945734,-71.11841905949727,Private room,63,1,19,2018-05-04,2.23,3,342
19911540,Private bedroom in heart of JP!!!,43074370,Leontios,,Jamaica Plain,42.30811208848028,-71.11822322182765,Private room,63,1,30,2018-04-20,3.49,3,349
19914995,Incredible 3brm designer home in Roslindale,2006852,Jay,,Roslindale,42.290725961006366,-71.13302085940167,Entire home/apt,120,1,10,2018-04-10,1.11,9,51
19918817,#204 Boston private room 面包 and free coffee,105851798,Anne,,Dorchester,42.30814932510471,-71.06380445653805,Private room,55,2,6,2018-04-19,0.65,14,290
19925457,Ultra Lux 1BR Furnished Apt + Gym + Pool,30283594,Kara,,West End,42.36351726698479,-71.06870096580295,Entire home/apt,129,3,0,,,219,365
19926609,Modern Boston Furnished Apt + Gym & Pool,30283594,Kara,,West End,42.36548624653055,-71.06818627027846,Entire home/apt,125,5,2,2017-09-18,0.24,219,365
19926959,High-End Boston Furnished 1-BR Apt + Pool,95459395,Bluebird,,West End,42.3653149698419,-71.06844527953042,Entire home/apt,149,10,0,,,203,273
19932625,2BD Suite Ultra Lux Brand Downtown Selection,141229652,Jason,,Downtown,42.35337327328041,-71.06205484773474,Entire home/apt,399,1,9,2018-05-07,0.99,1,133
19940377,Rm#7 Heart-Chinatown Boston唐人街 +AC,131456838,Eddie,,Chinatown,42.346952815899996,-71.06269658718439,Private room,95,1,12,2018-05-06,1.25,7,349
19941093,Magnificent 1-BR Furnished Apt in Boston MA!!,95459395,Bluebird,,West End,42.363492262062834,-71.06901235735414,Entire home/apt,145,10,0,,,203,334
19941916,Lavish 1-BR Boston Apt Next To Faneuil Hall!,95459395,Bluebird,,West End,42.36340423618973,-71.0686640533519,Entire home/apt,147,10,0,,,203,273
19945100,Beacon Hill studio on the quaint Charles St.!,137278038,Eryn,,Beacon Hill,42.357888124571886,-71.06970012278269,Entire home/apt,108,2,5,2017-11-06,0.50,1,3
19945965,Elegant 1 Bedroom Longfellow Apartment,30283594,Kara,,Downtown,42.36295750565252,-71.06374374401021,Entire home/apt,141,3,0,,,219,136
19946938,Cozy & Comfy 2-BR in Boston + Great Amenities,30283594,Kara,,Downtown,42.3628468708431,-71.0636801191164,Entire home/apt,181,3,2,2018-01-21,0.44,219,137
19947224,Beautifully Furnished 1 Bedroom in Boston + Pool,95459395,Bluebird,,West End,42.36268682305393,-71.06401348732248,Entire home/apt,145,3,0,,,203,273
19947454,Modernly Plush 2-BR Apt in Boston + Pool & Gym,95459395,Bluebird,,West End,42.36399854381265,-71.06533465424442,Entire home/apt,171,3,0,,,203,269
19948159,Spacious 2-BR in Boston near Mass. General Hosp!,95459395,Bluebird,,West End,42.36472565961546,-71.06438190912729,Entire home/apt,175,3,0,,,203,273
19951178,Movie Lover Heaven,47591711,Syed,,Roxbury,42.334664243923164,-71.07643214597108,Private room,62,3,1,2017-12-15,0.19,1,0
19951509,"Studio in Jamaica Plain, near the woods, next to T",141419686,Nia,,Jamaica Plain,42.31068779550513,-71.1066884855364,Private room,37,1,0,,,1,0
19951769,Delightful and Beautifully Maintained Home,69086583,Alex,,Dorchester,42.28993431031763,-71.04944880537195,Entire home/apt,178,1,18,2018-02-23,1.86,2,0
19959185,Stunning 2 floor apartment on renowned Beacon Hill,93378755,John,,Beacon Hill,42.360704912141486,-71.06949054766184,Entire home/apt,175,2,59,2018-04-25,6.08,4,51
19959233,Historic Single Family Brick Townhouse,125178088,Robert,,Charlestown,42.37530275078184,-71.06064735025306,Entire home/apt,600,2,2,2018-05-04,0.27,1,55
19965562,"Classy, Cozy 2 BR, 2 Bath Boston condo",9181364,Bruce,,Roslindale,42.287973981686164,-71.12977111031459,Entire home/apt,148,2,21,2018-05-06,2.39,1,20
19969497,$199 Special! Modern City Triplex *Close to Center,28662210,Terry,,Roxbury,42.32961968807162,-71.0936524892204,Entire home/apt,345,3,35,2018-05-06,3.76,4,64
19971039,Hip area close to Boston everything u need here 3,139670302,Joe/Rose,,Dorchester,42.31793018833891,-71.05374192588896,Private room,60,1,50,2018-05-06,5.02,6,78
19982161,"Cozy, Bright Studio in Back Bay/South End",12195484,Rada,,South End,42.345306161380925,-71.07631064796895,Entire home/apt,140,3,9,2018-04-22,0.97,1,13
19987777,Great Boston Bedroom w/ the Best Amenities!,80667906,Jane,,Roxbury,42.32401251296456,-71.08415267734615,Shared room,125,1,17,2018-05-06,1.92,1,52
19991354,"Cozy, Queen Bed * Private bath * Free parking",30307510,Kalyn,,Roslindale,42.285981560900765,-71.1128903650117,Private room,90,2,15,2018-05-13,1.91,1,104
19996537,Cozy studio in Fenway,33529388,Liqin,,Fenway,42.34115226081529,-71.09726571045121,Entire home/apt,100,1,0,,,1,0
19996755,Fantastic Apartment w Patio & Parking in South End,87846753,Kevin,,South End,42.34446243031372,-71.0687616047081,Entire home/apt,375,1,4,2017-08-22,0.42,1,0
19996962,South End Apartment,63758538,Taylor,,South End,42.34271902042812,-71.07979046242194,Private room,150,1,1,2017-09-18,0.12,1,75
19997604,Back Bay Apartment near MIT and Newbury Street - F,51079261,Riverside,,Back Bay,42.35011398648384,-71.09088816002254,Entire home/apt,150,2,19,2018-03-24,2.12,2,0
19999685,Elegant stay in Boston/Brookline,28248337,Erion,,Brighton,42.34333279917087,-71.14828605048952,Private room,70,1,0,,,1,365
20000347,Loft Style 1 Mile from Downtown Boston Brownstone.,122568097,Nick,,Roxbury,42.32542888539794,-71.09646637457611,Entire home/apt,125,2,18,2018-05-13,2.11,3,45
20015244,Luxury Condo - JP/BU/Fenway/Longwood/downtown/MBTA,17034441,Anne Marie,,Jamaica Plain,42.323838504092706,-71.10985144470507,Private room,90,1,20,2018-05-13,2.04,1,296
20015249,"City center 1 BR, Steps 2 Prudential, Newbury, T",72888191,Lana,,Back Bay,42.34401126061668,-71.08254924200153,Entire home/apt,127,2,16,2018-05-03,1.62,5,77
20026196,Cozy Condo Near Seaport,33460633,Scott,,South Boston,42.3348567213645,-71.04107725199208,Entire home/apt,250,2,11,2018-04-08,1.13,1,89
20031265,Quirky private room near Fenway Park!,75013238,Michaela,,Fenway,42.34834529179311,-71.09170227281633,Private room,95,1,5,2017-08-15,0.51,1,0
20032727,Private furnished room in the heart of North End,142064276,Shib,,North End,42.36323666890811,-71.05530051582679,Private room,100,2,26,2018-01-28,2.78,1,0
20035860,"Private room on top floor, great view(tulip room)",133457702,Selim,,Jamaica Plain,42.32430263081876,-71.1071482119534,Private room,85,1,16,2018-04-16,1.68,5,47
20045791,Beacon Hill PERFECT one bedroom!!!!,22110106,Chris,,Beacon Hill,42.35742805892856,-71.06591077959959,Entire home/apt,158,1,48,2018-05-13,5.93,9,22
20050570,Contemporary Studio near Fenway + Pool & Gym!!,30283594,Kara,,Jamaica Plain,42.329151924121696,-71.11130238197715,Entire home/apt,119,3,1,2017-09-29,0.13,219,136
20051287,Stylish Studio Apartment in The Heart of Boston!!,30283594,Kara,,Jamaica Plain,42.32894446472631,-71.11248210525392,Entire home/apt,122,3,0,,,219,136
20051513,Top of The Line Studio in Boston near Bunker Hill!,30283594,Kara,,Mission Hill,42.329779373158004,-71.11269257833558,Entire home/apt,125,3,0,,,219,136
20051917,Spacious 1 Bedroom in Boston near Fenway Park!,30283594,Kara,,Jamaica Plain,42.329001784660825,-71.11241338791015,Entire home/apt,130,3,0,,,219,136
20052824,Upscale 1 Bedroom in Boston near The Opera House!,30283594,Kara,,Jamaica Plain,42.32913852181289,-71.11253703691087,Entire home/apt,132,3,0,,,219,136
20052971,Designer Finishes on this Modern Boston 1 Bedroom!,30283594,Kara,,Jamaica Plain,42.32832552037074,-71.11121926865182,Entire home/apt,135,3,0,,,219,136
20053152,Over the Top 2-BR in Boston near Fenway Park!! WOW,30283594,Kara,,Jamaica Plain,42.32896679483396,-71.11106609255316,Entire home/apt,170,3,0,,,219,136
20053494,Plush 2 Bedroom near The Bunker Hill Monument!!,30283594,Kara,,Jamaica Plain,42.328676657019,-71.11178021480828,Entire home/apt,175,3,0,,,219,137
20055667,Newly Renovated Private Bedroom Close to  Airport,15943555,Monya,,East Boston,42.3799335318874,-71.04061521815876,Private room,100,2,12,2017-12-13,1.28,3,0
20055715,Studio HP by Brian,142505478,Davis (SHP),,Hyde Park,42.25832125188866,-71.11929857382769,Entire home/apt,39,1,37,2018-04-30,4.08,1,166
20057330,"Stunning 5BR w/Parking, Seaport, Boston, BCEC, WTC",50990023,Neeraj,,South Boston,42.335434775860215,-71.03222369038389,Entire home/apt,650,2,50,2018-05-11,5.70,1,234
20064794,Historical stay,142483232,Keisha,,Roxbury,42.336145999163904,-71.08551118586828,Private room,150,1,23,2018-05-11,2.42,1,314
20067610,Cozy private bedroom with parking,35979559,Mabel,,Allston,42.36142434642193,-71.13445754913788,Private room,60,1,2,2018-04-08,0.23,1,7
20073664,Room for Boston Vacay,88023381,Charles,,Jamaica Plain,42.31520186749935,-71.09979288581597,Private room,70,1,0,,,1,0
20085832,Elegant South End/Back Bay Apartment,142808482,Cassie,,South End,42.3371211817145,-71.07567111685125,Entire home/apt,161,1,66,2018-05-06,6.80,2,322
20087012,Unbelievable Back Bay Condo!,4962900,Stay Alfred,,Back Bay,42.34662261983349,-71.07809006763583,Entire home/apt,429,1,4,2018-04-18,0.59,49,291
20088028,Fenway Center 1BD/1BA Best Value Best Location,137550411,Aries,,Fenway,42.34643238555773,-71.09916166123534,Entire home/apt,188,1,1,2017-07-28,0.10,1,0
20088992,"Lux Studio Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32880659888719,-71.11130942088711,Entire home/apt,207,7,0,,,125,99
20090712,(178-5) Gorgeous Marlborough St. Back Bay!,21184200,Paige,,Back Bay,42.353483145718066,-71.0800756604969,Entire home/apt,175,1,25,2018-04-14,2.93,40,261
20094965,Peaceful Nook!!Free Street Parking!!.Non-smoking,135920429,Wendy And Juan,,Mattapan,42.279790023884594,-71.09934239895887,Private room,30,1,43,2018-05-10,4.59,4,307
20117880,Charming 2BR in South Boston by Sonder,12243051,Sonder,,South Boston,42.33164555400708,-71.04393835442352,Entire home/apt,179,2,7,2018-03-18,0.73,291,151
20118368,Newbury St Apartment,141047069,Deborah,,Back Bay,42.34990079887302,-71.08240183011617,Private room,100,2,5,2017-09-04,0.58,1,11
20135997,Beacon Hill | MGH | 2 BR | T | Whole Foods,142594552,Mason,,Beacon Hill,42.361100799006316,-71.06597228540237,Entire home/apt,300,1,29,2018-05-02,3.40,1,45
20137039,Beautiful condo with city benefits,32755249,Dennis,,Dorchester,42.31922587579712,-71.05524786645405,Entire home/apt,200,2,4,2018-04-16,0.47,2,9
20137158,"Urban, funky Maverick Square suite w/ private bath",143204479,Anthony,,East Boston,42.36803337876113,-71.03995251471564,Entire home/apt,75,2,27,2018-05-14,5.23,2,13
20137476,Cozy Room in Beacon Hill/MIT/MGH! Walk Everywhere,95634275,Sophia,,Beacon Hill,42.36100853810167,-71.06566619425304,Private room,135,2,50,2018-05-16,5.70,2,70
20148844,Spacious 2 bedroom near airport w/ parking,45993690,Daniel,,East Boston,42.37741243984287,-71.03283719446632,Entire home/apt,109,2,26,2018-05-13,2.75,3,285
20151756,(72A) Beacon Hill Apartment with private entrance!,21184200,Paige,,Beacon Hill,42.35891452791896,-71.0697066587637,Entire home/apt,99,1,25,2018-05-04,2.66,40,9
20152320,NEWLY RENOVATED! Modern South End 2BR Condo.,41939709,Patrick,,South End,42.34136479097601,-71.07738456506824,Entire home/apt,299,2,16,2018-05-15,1.71,1,250
20152689,Cozy Room in the Heart of Boston- Beacon Hill(MGH),95634275,Sophia,,Beacon Hill,42.35996150183532,-71.06410286232196,Private room,90,2,41,2018-05-14,4.51,2,47
20154769,Perfect Room+Pool+Gym close Harvard&NEU& Longwood,130459184,Guiyu,,Mission Hill,42.33424855482554,-71.10173670064165,Private room,69,4,1,2017-08-06,0.11,1,8
20170239,"Elegant Apartment in Jamaica Plain, Boston",32591914,Ines,,Jamaica Plain,42.31780354116253,-71.10623721443159,Entire home/apt,110,3,0,,,1,0
20171412,Allston MA. | One Bedroom,143571229,Matthew,,Allston,42.353898669898186,-71.13315558858214,Private room,40,1,0,,,1,0
20172543,Beautiful Boston Apartment,35738512,Will,,Downtown,42.36366426189528,-71.060234693896,Entire home/apt,220,1,68,2018-04-27,7.13,2,145
20173397,1br in 2bhk furnished,89355184,Nithin,,Mission Hill,42.332121841691276,-71.11280256526948,Private room,55,5,1,2017-09-01,0.12,1,0
20174390,Heart of the City - 3BR located in Downtown!!!,16635191,Fred,,Chinatown,42.350752800026,-71.06259519778533,Entire home/apt,299,2,40,2018-04-28,4.23,2,126
20187597,Beautiful condo with city benefits,32755249,Dennis,,Dorchester,42.31980310418195,-71.05536012173773,Private room,80,1,0,,,2,0
20189858,2 bedroom in the heart of Downtown Boston!sleeps 6,31340713,Kama,,Chinatown,42.348091640918526,-71.06160510123809,Entire home/apt,225,2,10,2018-05-13,1.27,8,296
20194022,Happy Rm#6 Chinatown  幸福大房 唐人街,131456838,Eddie,,Chinatown,42.34858183923374,-71.06373384735302,Private room,88,1,8,2018-05-13,0.84,7,165
20205227,Seymour Goode,143762341,Waldell,,Jamaica Plain,42.32226461128586,-71.10414815241975,Private room,21,7,0,,,1,0
20206220,"(461-102) New Unit! Fenway Park, No stairs!",21184200,Paige,,Fenway,42.34630327669463,-71.10556049677467,Entire home/apt,149,1,24,2018-05-11,3.09,40,91
20208589,Lux 1 Bedroom Apt Near Waterfront w/wifi,9419684,Mike,,West End,42.364039194307765,-71.07023528328118,Entire home/apt,293,7,0,,,125,15
20210515,Modern 2 Bed 2 Bath apartment,65247089,Vita,,Brighton,42.348309740905016,-71.14076161297335,Entire home/apt,119,2,12,2018-05-06,1.67,10,49
20213310,A cozy room in Brighton,137056747,Sadjad,,Brighton,42.34092423589462,-71.15486029611911,Private room,200,1,0,,,1,90
20213864,1F Whole 1BR/3bds Apt Dwtn Boston conv. 4 tour/biz,90527363,Haiying,,Chinatown,42.347203627005285,-71.06032080475455,Entire home/apt,139,1,8,2018-05-10,1.01,12,59
20214044,Brand New Deluxe 2 Bed 2 Bath Apartment,65247089,Vita,,Brighton,42.34641560858113,-71.14104658511592,Entire home/apt,159,2,3,2017-11-25,0.37,10,20
20215166,Large/Cheerful House 5BD/3BA steps to Metro,6430732,Victoria,,Dorchester,42.29271652447351,-71.06668613786997,Entire home/apt,300,3,0,,,5,126
20216964,"(22) Near to beach, Cozy room",68367007,Euphy,,East Boston,42.38793851736522,-71.00872135304532,Private room,60,1,22,2018-04-30,2.40,11,84
20219970,Studio Apartment with Kitchen 2 Min from T Stop,124710895,Philip,,Brighton,42.33918883242577,-71.1461665638638,Entire home/apt,150,1,76,2018-05-13,8.91,4,39
20226352,The perfect stay with unreal rooftop views!,11309862,Rav,,South End,42.343630276616075,-71.06440312236269,Entire home/apt,125,1,2,2018-04-17,0.80,1,85
20227983,[ H ] Great house near Downtown/Airport,68367007,Euphy,,East Boston,42.38965277321622,-71.00798461900729,Entire home/apt,250,1,0,,,11,88
20228320,North End 1 BR + Patio in Little Italy,45455727,James,,North End,42.36649086958111,-71.0531244564354,Entire home/apt,195,2,46,2018-05-05,5.02,1,271
20229074,Great South End / Back Bay location! 1 bed condo,84699905,Jack,,South End,42.34548051971458,-71.07070080603437,Entire home/apt,298,2,16,2018-05-07,1.87,1,116
20234102,DOWNTOWN 1BDRM:located near Eateries and S Station,56359408,Billy,,Chinatown,42.35099482698856,-71.0609346434922,Entire home/apt,169,1,7,2018-04-26,1.07,6,157
20235208,"Cozy, Elegant, Delicate",119359048,Emelyn,,Jamaica Plain,42.320755083520794,-71.10566941446386,Private room,40,2,22,2018-05-06,2.53,2,105
20235302,garden level private room near BU/longwood medical,41932249,Ann,,Roxbury,42.32659042447739,-71.08230860047277,Private room,58,1,12,2018-05-13,1.27,15,9
20237145,"Bright and Spacious 3 BedR., 1 bath, 2nd Floor Apt",66645251,Mary,,Dorchester,42.30355103534764,-71.05994069195334,Entire home/apt,175,1,2,2018-04-17,0.22,3,183
20237485,"Cozy, small private room in Longwood Med Area",8681383,Elsa,,Mission Hill,42.33308756051601,-71.11222703962554,Private room,45,1,4,2017-12-17,0.45,1,0
20240991,"New, colorful condo right in Longwood!",7155226,Linda,,Longwood Medical Area,42.33519832670954,-71.1084456189865,Entire home/apt,130,1,3,2018-04-11,0.50,1,0
20242577,Down The Street From Fenway | Boston,1118374,Matthew,,Fenway,42.34580898591595,-71.1050208389753,Entire home/apt,87,1,83,2018-05-02,9.09,21,319
20248640,Family Friendly Brownstone South End 1 BR Duplex,12281951,Sarah,,South End,42.347004993344214,-71.07242806631876,Entire home/apt,182,2,41,2018-05-13,5.35,1,78
20250936,Nice and clean 1 bedroom apartment,143589754,Merve,,Brighton,42.34302428188486,-71.14492485337354,Entire home/apt,192,1,3,2018-05-03,0.35,1,0
20256823,Spacious & Open Luxury Two Bedroom - Beautiful!,1118374,Matthew,,Charlestown,42.3757090664894,-71.05518497939113,Entire home/apt,137,1,41,2018-05-02,4.80,21,72
20266932,Charlestown condo with open floor plan,1258233,Stephanie,,Charlestown,42.376672936835284,-71.06008835648761,Private room,1000,1,0,,,1,0
20268369,Large Private Bedroom Close to Airport,15943555,Monya,,East Boston,42.37821570520223,-71.03922742772693,Private room,0,3,6,2017-11-05,0.77,3,0
20269422,#205 Boston double closet & 2 Twin Beds 面包 免费讲国语,105851798,Anne,,Dorchester,42.30818001175282,-71.06540631800073,Private room,60,3,4,2018-05-13,0.46,14,342
20269943,★ PRIVATE Condo in Prime Location ★,144512715,Mike,,North End,42.3664531548085,-71.05719406804208,Entire home/apt,140,1,79,2018-05-15,8.37,1,146
20279560,Complete North End Apartment with Patio,66334205,Zack,,North End,42.36483228791734,-71.05693412190567,Entire home/apt,160,2,12,2018-04-26,1.34,2,46
20281210,Private Boston Apartment - Amazing View!,71138832,Emily,,Downtown,42.3583656937783,-71.06208934551707,Entire home/apt,157,1,1,2017-11-12,0.16,1,0
20282569,Comfortable Room Close to Logan Airport & Subway,14890925,Natalia,,East Boston,42.36590291559295,-71.03662392845972,Private room,0,1,9,2018-04-16,1.04,1,355
20285405,Large 2 bedroom 5 room home in Historic Dorchester,11416933,Sidney,,Dorchester,42.30571852772542,-71.06564410280237,Entire home/apt,100,2,6,2017-09-17,0.70,1,0
20285586,3 Bedroom Newly Renovated in Brighton Center,60140757,Benjamin,,Brighton,42.350956687510674,-71.1595061385444,Entire home/apt,315,1,9,2018-04-17,1.00,2,117
20286788,"Urban oasis!  2 bd, 1 ba house with private yard!",121351852,Karolyn,,South Boston,42.3353209350612,-71.04737541351277,Entire home/apt,250,1,4,2018-04-09,0.55,2,72
20297439,Modern Boston Condo,41404079,Richard,,South End,42.34382467174133,-71.07275815418565,Entire home/apt,179,1,49,2018-04-30,6.50,1,67
20305779,Boston Seaport Near Convention Center and more!,144841011,Jason,,South Boston Waterfront,42.34836592716888,-71.0487177563779,Entire home/apt,250,2,9,2018-05-11,1.11,1,353
20307561,Spacious and Convenient,78962454,Micah,,Roxbury,42.318621157446394,-71.0800503186245,Private room,73,1,3,2018-05-13,3,7,15
20308977,HOME,144566354,Gaurav,,Dorchester,42.31766242726044,-71.04051342757099,Private room,65,1,3,2017-09-04,0.32,1,0
20309505,Across The Street From Paul Revere's House!,1118374,Matthew,,North End,42.36436600345601,-71.05306893586403,Entire home/apt,100,1,84,2018-05-03,9.26,21,237
20317526,Vacation Rental Studio M328-1,32532791,Marie,,South End,42.34175588872649,-71.07495883921877,Entire home/apt,145,3,3,2017-10-14,0.36,29,111
20321921,Penthouse apartment with private roof deck,57120434,William,,Fenway,42.350706816112144,-71.09413269862411,Entire home/apt,400,3,0,,,1,0
20329720,Walk! ★ Fenway Park ★ Free Parking spot★ No stairs,47584294,Jessy And Kevin,,Fenway,42.34166494932688,-71.09731495239002,Entire home/apt,225,2,68,2018-05-04,8.06,10,314
20330477,1 Free Parking spot ★ Fenway park+Location ★ Walk!,47584294,Jessy And Kevin,,Fenway,42.3418837685331,-71.09695386524317,Entire home/apt,225,2,58,2018-05-08,6.90,10,132
20331402,Walk to Fenway Park ★ Free parking spot ★ Location,47584294,Jessy And Kevin,,Fenway,42.342213547968505,-71.09816381606996,Entire home/apt,345,2,50,2018-05-04,5.98,10,319
20331581,"*Cozy & Spacious Entire Apt in Brookline, T",138190901,Xiao,,Allston,42.34693510412933,-71.13570651964547,Entire home/apt,130,2,42,2018-04-01,4.53,1,36
20333585,Great place close to Boston University and BC,66209365,Morteza,,Allston,42.35257589317639,-71.12882807637764,Private room,35,10,1,2017-08-28,0.11,1,0
20349970,"Walk To The Beach or City, room 7",30342817,Piter & Stacy,,Dorchester,42.32025088410917,-71.05573055696816,Private room,0,1,13,2018-04-16,1.59,6,304
20350489,Beautiful Studio in The Heart of Boston,30283594,Kara,,Mission Hill,42.33188022122561,-71.11210993774493,Entire home/apt,125,2,0,,,219,272
20350976,Stunning 2 Bedroom in Boston,30283594,Kara,,Mission Hill,42.3316731714408,-71.11234790355236,Entire home/apt,173,2,2,2018-02-20,0.53,219,270
20351456,Spacious 2-BR near Fenway Park!,30283594,Kara,,Mission Hill,42.330834697681375,-71.11277326656003,Entire home/apt,175,3,6,2018-04-08,1.30,219,89
20352746,Bluebird Boston 3-BR Apt + Gym!!,95459395,Bluebird,,Mission Hill,42.33010045510253,-71.11280936724285,Entire home/apt,229,3,0,,,203,271
20352865,Top Of The Line 3-BR in Boston + Designer Finishes,30283594,Kara,,Mission Hill,42.33055753736873,-71.11269245506595,Entire home/apt,185,2,4,2018-04-17,0.86,219,87
20353421,Stylish 3-BR Apt in Boston - Near Hospitals.,30283594,Kara,,Mission Hill,42.332380985260066,-71.11250611822956,Entire home/apt,188,2,2,2018-04-17,0.67,219,272
20353770,Lavishly Plush 3-BR near Fenway Park in Boston!,30283594,Kara,,Mission Hill,42.332335793472865,-71.11247656830349,Entire home/apt,195,22,0,,,219,272
20354019,Central 1BR in Theater District by Sonder,12243051,Sonder,,Downtown,42.35183149094255,-71.06647932763876,Entire home/apt,699,2,17,2018-04-24,1.93,291,92
20354465,Blubird Lux 3-BR Boston Apt Next to MBTA Bus!,95459395,Bluebird,,Mission Hill,42.33066564100916,-71.11253427955413,Entire home/apt,228,3,0,,,203,271
20355929,Boston Bluebird Modern 3-BD Next to MBTA Bus & T!!,95459395,Bluebird,,Mission Hill,42.33018082468031,-71.1124851443958,Entire home/apt,229,3,4,2018-04-17,0.43,203,266
20359898,STYLISH. VERY QUIET. BEST LOCATION. NEXT TO TRAIN.,26083391,Chris,,Jamaica Plain,42.31779592355304,-71.10684035267968,Entire home/apt,147,2,25,2018-04-29,2.99,1,138
20361407,"Sunny, Comfortable 1 Bedroom Fenway Apartment",39863965,Brandon,,Fenway,42.34814381433922,-71.10352197499482,Entire home/apt,275,1,7,2018-04-29,0.81,1,20
20362620,New Elegant Comm Ave apt by BC/BU,22253987,Cynthia,,Brighton,42.34061872600912,-71.15977347551228,Entire home/apt,125,2,37,2018-05-13,3.99,2,296
20363107,New Roomy Elegant apt on Comm Ave by BC/BU,22253987,Cynthia,,Brighton,42.34085381918699,-71.1580381537686,Entire home/apt,213,1,34,2018-05-13,3.76,2,313
20379893,Boston Bluebird Modern 2-BD Next to MBTA Bus & T,95459395,Bluebird,,Mission Hill,42.331845288804544,-71.11131951988251,Entire home/apt,185,3,1,2018-03-22,0.53,203,270
20381047,Cozy Bluebird Boston 2-BR Apt + Jamaica Pond View!,95459395,Bluebird,,Mission Hill,42.33095444227238,-71.11142779378127,Entire home/apt,186,3,0,,,203,134
20387944,Apartment w/ River View at Kenmore,30927843,Maha,,Fenway,42.3494406254806,-71.09740955333899,Entire home/apt,150,1,3,2018-01-14,0.32,1,8
20392363,Beacon Hill Penthouse with Private Roofdeck,93378755,John,,Beacon Hill,42.36047944770423,-71.06873805500689,Entire home/apt,199,2,50,2018-04-30,5.64,4,48
20392459,Studio in Perfect Location,128772565,Kadii,,Fenway,42.34212576412747,-71.08670120327274,Entire home/apt,100,2,1,2017-08-15,0.11,1,0
20395035,Cozy Studio - Self check in any time =),14662714,Jinhee,,South End,42.34581496232303,-71.07210996238479,Entire home/apt,160,2,0,,,1,0
20401561,Awesome studio apartment in quiet neighborhood.,142898677,Yvette,,Dorchester,42.2995479290387,-71.07651904919355,Entire home/apt,90,1,29,2018-05-07,3.19,1,302
20404921,"LUXURY AMENITIES, CLOSE TO CONVENTION CENTER!",37673574,Valentina,,South Boston Waterfront,42.3511761752094,-71.04710586965307,Entire home/apt,99,1,10,2018-05-06,1.40,6,193
20406376,Private room in Jamaica Plain condominium.,145521726,Oghogho,,Jamaica Plain,42.32445862704929,-71.10456309792336,Private room,55,2,21,2017-12-19,2.58,1,0
20409484,New superb 1 bed in BackBay Boston,145549638,Sayo,,Back Bay,42.3483634178695,-71.08296451906145,Entire home/apt,190,1,73,2018-05-06,8.52,1,96
20417844,Private Suite in South Boston | Convenient to BCEC,17487234,Andrew,,South Boston,42.34076400747886,-71.05154737802494,Private room,125,1,21,2018-05-17,2.39,1,75
20420751,Sunny Private Room in Beautiful Chestnut hill,33131531,ChiChi,,Brighton,42.33874238410837,-71.1478642993375,Private room,57,5,4,2018-04-21,0.44,3,80
20426620,Studio in Perfect Boston Location,78973132,Kadii,,Fenway,42.34303467579333,-71.0865321488925,Entire home/apt,80,10,0,,,2,0
20431834,Southie Townhome with Private Room/Bath/Entrance!,99396351,Fal,,South Boston,42.33528778153739,-71.05511345493971,Private room,95,1,8,2018-05-13,0.87,1,82
20432569,Eagle Street Condo,35551499,Amanda,,East Boston,42.38250400674231,-71.03295354578675,Entire home/apt,128,2,4,2017-11-12,0.43,1,0
20433388,Nice and cozy room in Bringhton!,145801711,Arantxa,,Brighton,42.33726773649457,-71.15188072464906,Private room,90,1,5,2017-08-27,0.55,1,228
20436050,"H2, 2 min walk to T/Metro, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28276971430051,-71.0667140896604,Private room,40,1,38,2018-04-27,4.40,12,152
20436407,"H4, 2 min walk to T/Metro, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28212329494019,-71.0648869044141,Private room,50,1,38,2018-05-03,4.40,12,316
20436494,"H3, 2 min walk to T/Metro, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28341460075045,-71.06625486924816,Private room,40,1,28,2018-04-01,3.22,12,132
20438938,"H7, 2 min walk to T/Metro, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28147409975233,-71.06618055338863,Private room,40,1,28,2018-04-25,3.43,12,140
20441774,Residential Area,51772323,Vanessa,,Hyde Park,42.267790553620536,-71.10431767536227,Private room,36,2,2,2017-10-18,0.28,1,362
